"MMtan"
"A0A0U1RP13",0.996457618257833
"P04187",0.973349236630195
"F6V9F1",0.98741787504875
"P36993",0.93852178243614
"Q6NS52",0.937677346468919
"P67984",0.998833679782498
"P62073",0.989188084463872
"Q9CQX2",0.944051396791754
"Q9CPU4",0.991886584258092
"Q00PI9",0.956718301775992
"Q91ZP9",0.960409666188963
"Q61411",0.973578069632256
"O54984",0.985219448497466
"B2KGR2",0.989815812793859
"Q9D1T0",0.944527091415668
"F7BJK1",0.966832889474091
"J3QQ44",0.933924003844203
"P60840",0.977061770672095
"Q9Z140",0.980331088360411
"P48668",0.919793029312752
"Q5SVL6",0.986140193042573
"Q9CR62",0.946018893582039
"Q4VGL6",0.992668958387318
"P35486",0.964028277368423
"E0CZD7",0.96788145302335
"A0A087WQE6",0.968540706863322
"Q9D164",0.943603648178875
"A0A1B0GSQ6",0.990087836624431
"Q60625",0.99068305274548
"Q02053",0.990898062984246
"Q9R0Q6",0.998578311971019
"P17751",0.935741757099326
"P62743",0.966404349294748
"G3UZ28",0.961697209410501
"Q6PDS5",0.989657298237483
"O08848",0.94750208171184
"P04925",0.984802961297934
"Q99LD4",0.992842531470481
"F8WHL1",0.955834880342838
"Q4VA93",0.992606957467447
"G3UVV4",0.973007258814401
"P63276",0.985218001727532
"A0A0A6YX18",0.993801070264237
"Q8R574",0.94946122871953
"Q8C048",0.960369525613013
"Q9WVA2",0.908269233293125
"P80317",0.990397937291396
"A0A494BBL4",0.991686364213185
"P42932",0.980231631829546
"Q9QXY6",0.979259015062373
"P62715",0.977109732101212
"O88737",0.853138795847514
"P16332",0.992337433502018
"E9PUM4",0.968431035232783
"P62264",0.89555609016049
"P97797",0.976381604437496
"O55125",-0.981600192216637
"Q9ERT9",-0.941460769998688
"P10649",-0.950968029782252
"Q8R5J9",-0.973437606379087
"P62242",-0.933166615473929
"P14094",-0.999330050553161
"Q60931",-0.976232578688715
"P16125",-0.984674894157267
"Q8CHP8",-0.987811509469829
"Q8C845",-0.966797422274077
"E9Q704",-0.99959916752016
"Q8CEF1",-0.955678178857008
"E9PWK7",-0.942081007366907
"Q60634",-0.933246721753424
"Q91X97",-0.989013658622006
"Q9CR95",-0.933886818957017
"P28661",-0.977576375307888
"E9PUL5",-0.980629033918152
"P02089",-0.913476789199558
"P07724",-0.957846255551572
"A0A0R4J0X5",-0.976194786144951
"P02088",-0.892130854417849
"Q91VB8",-0.906035963271159
