"target"
"A0A0U1RP13",0.606266075796724
"P04187",0.621173801771249
"F6V9F1",0.433668766288345
"P36993",0.438329286342235
"Q6NS52",0.656953513612026
"P67984",0.575030520525461
"P62073",0.648333702635143
"Q9CQX2",0.492279111770229
"Q9CPU4",0.628146551159475
"Q00PI9",0.455312484874714
"Q91ZP9",0.46066827053708
"Q61411",0.619555359530281
"O54984",0.473096727889747
"B2KGR2",0.472085298650928
"Q9D1T0",0.57368752978163
"F7BJK1",0.497636350121452
"J3QQ44",0.459277683115289
"P60840",0.534080405733615
"Q9Z140",0.382856201246559
"P48668",0.593244247291432
"Q5SVL6",0.636938914059614
"Q9CR62",0.554299220679667
"Q4VGL6",0.649416594646784
"P35486",0.592753282031754
"E0CZD7",0.396744058216138
"A0A087WQE6",0.583376731210693
"Q9D164",0.439923962125337
"A0A1B0GSQ6",0.461458874666355
"Q60625",0.629282761380739
"Q02053",0.65472641022007
"Q9R0Q6",0.507709738325106
"P17751",0.525501562590403
"P62743",0.446014857857871
"G3UZ28",0.585234054987498
"Q6PDS5",0.51596278254864
"O08848",0.696758601701843
"P04925",0.643577441462713
"Q99LD4",0.608019941748053
"F8WHL1",0.550309659056168
"Q4VA93",0.572459068794778
"G3UVV4",0.52955633415716
"P63276",0.685799615893113
"A0A0A6YX18",0.576879881723886
"Q8R574",0.385595543539938
"Q8C048",0.373256751730163
"Q9WVA2",0.570733291481754
"P80317",0.436261586007096
"A0A494BBL4",0.441087666967591
"P42932",0.528551992684555
"Q9QXY6",0.477683535247778
"P62715",0.639621322903413
"O88737",0.558084777543167
"P16332",0.649507982782113
"E9PUM4",0.331760558000425
"P62264",0.372613441834174
"P97797",0.478939712289376
"O55125",-0.438755090477681
"Q9ERT9",-0.63538704018115
"P10649",-0.54456363124647
"Q8R5J9",-0.627994339991738
"P62242",-0.65673586107919
"P14094",-0.555888506453807
"Q60931",-0.441449486357944
"P16125",-0.423728308025014
"Q8CHP8",-0.462569107421564
"Q8C845",-0.550950318944807
"E9Q704",-0.565019759113196
"Q8CEF1",-0.604052731774436
"E9PWK7",-0.499172520950095
"Q60634",-0.685387880139873
"Q91X97",-0.558833529291257
"Q9CR95",-0.611806134664504
"P28661",-0.465402730569918
"E9PUL5",-0.465069667713816
"P02089",-0.533651401946516
"P07724",-0.535787146476522
"A0A0R4J0X5",-0.392361711551282
"P02088",-0.497178253989694
"Q91VB8",-0.520150083906029
